year,a_author_fraction,total,topic,share,n
2016,FDP-Liberale Fraktion,259,Zivilrecht,0.042471042471042476,11
2016,Fraktion BD,44,Zivilrecht,0.022727272727272728,1
2016,Fraktion der Schweizerischen Volkspartei,567,Zivilrecht,0.042328042328042326,24
2016,Grüne Fraktion,164,Zivilrecht,0.03048780487804878,5
2016,Grünliberale Fraktion,59,Zivilrecht,0.01694915254237288,1
2016,Sozialdemokratische Fraktion,511,Zivilrecht,0.03131115459882583,16
2017,CVP-Fraktion,343,Zivilrecht,0.029154518950437316,10
2017,FDP-Liberale Fraktion,266,Zivilrecht,0.06015037593984962,16
2017,Fraktion BD,44,Zivilrecht,0.022727272727272728,1
2017,Fraktion der Schweizerischen Volkspartei,682,Zivilrecht,0.02932551319648094,20
2017,Grüne Fraktion,197,Zivilrecht,0.04568527918781726,9
2017,Grünliberale Fraktion,66,Zivilrecht,0.030303030303030304,2
2017,Sozialdemokratische Fraktion,532,Zivilrecht,0.04887218045112782,26
2018,CVP-Fraktion,196,Zivilrecht,0.03571428571428572,7
2018,FDP-Liberale Fraktion,174,Zivilrecht,0.05172413793103448,9
2018,Fraktion BD,28,Zivilrecht,0,0
2018,Fraktion der Schweizerischen Volkspartei,307,Zivilrecht,0.03257328990228013,10
2018,Grüne Fraktion,134,Zivilrecht,0.02985074626865672,4
2018,Grünliberale Fraktion,40,Zivilrecht,0.1,4
2018,Sozialdemokratische Fraktion,294,Zivilrecht,0.03741496598639456,11
2000,Christlichdemokratische Fraktion,36,Strafrecht,NA,NA
2000,Evangelische und Unabhängige Fraktion,6,Strafrecht,NA,NA
2000,Fraktion der Schweizerischen Volkspartei,30,Strafrecht,NA,NA
2000,Fraktionslos,11,Strafrecht,NA,NA
2000,Freisinnig-demokratische Fraktion,58,Strafrecht,NA,NA
2000,Grüne Fraktion,26,Strafrecht,NA,NA
2000,Liberale Fraktion,6,Strafrecht,NA,NA
2000,Sozialdemokratische Fraktion,73,Strafrecht,NA,NA
2001,Christlichdemokratische Fraktion,183,Strafrecht,NA,NA
2001,Evangelische und Unabhängige Fraktion,34,Strafrecht,NA,NA
2001,Fraktion der Schweizerischen Volkspartei,208,Strafrecht,NA,NA
2001,Fraktionslos,41,Strafrecht,NA,NA
2001,Freisinnig-demokratische Fraktion,174,Strafrecht,NA,NA
2001,Grüne Fraktion,133,Strafrecht,NA,NA
2001,Liberale Fraktion,20,Strafrecht,NA,NA
2001,Sozialdemokratische Fraktion,373,Strafrecht,NA,NA
2002,Christlichdemokratische Fraktion,214,Strafrecht,NA,NA
2002,Evangelische und Unabhängige Fraktion,26,Strafrecht,NA,NA
2002,Fraktion der Schweizerischen Volkspartei,196,Strafrecht,NA,NA
2002,Fraktionslos,45,Strafrecht,NA,NA
2002,Freisinnig-demokratische Fraktion,189,Strafrecht,NA,NA
2002,Grüne Fraktion,95,Strafrecht,NA,NA
2002,Liberale Fraktion,20,Strafrecht,NA,NA
2002,Sozialdemokratische Fraktion,350,Strafrecht,NA,NA
2003,Christlichdemokratische Fraktion,176,Strafrecht,NA,NA
2003,Evangelische und Unabhängige Fraktion,26,Strafrecht,NA,NA
2003,EVP/EDU Fraktion,5,Strafrecht,NA,NA
2003,Fraktion der Schweizerischen Volkspartei,211,Strafrecht,NA,NA
2003,Fraktionslos,40,Strafrecht,NA,NA
2003,Freisinnig-demokratische Fraktion,142,Strafrecht,NA,NA
2003,Grüne Fraktion,109,Strafrecht,NA,NA
2003,Liberale Fraktion,13,Strafrecht,NA,NA
2003,Sozialdemokratische Fraktion,309,Strafrecht,NA,NA
2004,Christlichdemokratische Fraktion,230,Strafrecht,NA,NA
2004,EVP/EDU Fraktion,33,Strafrecht,NA,NA
2004,Fraktion der Schweizerischen Volkspartei,271,Strafrecht,NA,NA
2004,Fraktionslos,48,Strafrecht,NA,NA
2004,Freisinnig-demokratische Fraktion,187,Strafrecht,NA,NA
2004,Grüne Fraktion,136,Strafrecht,NA,NA
2004,Sozialdemokratische Fraktion,410,Strafrecht,NA,NA
2005,Christlichdemokratische Fraktion,209,Strafrecht,NA,NA
2005,EVP/EDU Fraktion,50,Strafrecht,NA,NA
2005,Fraktion der Schweizerischen Volkspartei,309,Strafrecht,NA,NA
2005,Fraktionslos,61,Strafrecht,NA,NA
2005,Freisinnig-demokratische Fraktion,176,Strafrecht,NA,NA
2005,Grüne Fraktion,184,Strafrecht,NA,NA
2005,Sozialdemokratische Fraktion,434,Strafrecht,NA,NA
2006,Christlichdemokratische Fraktion,199,Strafrecht,NA,NA
2006,EVP/EDU Fraktion,45,Strafrecht,NA,NA
2006,Fraktion der Schweizerischen Volkspartei,271,Strafrecht,NA,NA
2006,Fraktionslos,53,Strafrecht,NA,NA
2006,Freisinnig-demokratische Fraktion,205,Strafrecht,NA,NA
2006,Grüne Fraktion,216,Strafrecht,NA,NA
2006,Sozialdemokratische Fraktion,421,Strafrecht,NA,NA
2007,Christlichdemokratische Fraktion,146,Strafrecht,NA,NA
2007,EVP/EDU Fraktion,23,Strafrecht,NA,NA
2007,Fraktion CVP/EVP/glp,29,Strafrecht,NA,NA
2007,Fraktion der Schweizerischen Volkspartei,331,Strafrecht,NA,NA
2007,Fraktionslos,35,Strafrecht,NA,NA
2007,Freisinnig-demokratische Fraktion,198,Strafrecht,NA,NA
2007,Grüne Fraktion,203,Strafrecht,NA,NA
2007,Sozialdemokratische Fraktion,496,Strafrecht,NA,NA
2008,FDP-Liberale Fraktion,42,Strafrecht,NA,NA
2008,Fraktion CVP/EVP/glp,269,Strafrecht,NA,NA
2008,Fraktion der Schweizerischen Volkspartei,448,Strafrecht,NA,NA
2008,Fraktionslos,17,Strafrecht,NA,NA
2008,Freisinnig-demokratische Fraktion,136,Strafrecht,NA,NA
2008,Grüne Fraktion,292,Strafrecht,NA,NA
2008,Sozialdemokratische Fraktion,522,Strafrecht,NA,NA
2009,FDP-Liberale Fraktion,250,Strafrecht,NA,NA
2009,Fraktion BD,25,Strafrecht,NA,NA
2009,Fraktion CVP/EVP/glp,359,Strafrecht,NA,NA
2009,Fraktion der Schweizerischen Volkspartei,683,Strafrecht,NA,NA
2009,Grüne Fraktion,307,Strafrecht,NA,NA
2009,Sozialdemokratische Fraktion,590,Strafrecht,NA,NA
2010,FDP-Liberale Fraktion,256,Strafrecht,NA,NA
2010,Fraktion BD,18,Strafrecht,NA,NA
2010,Fraktion CVP/EVP/glp,349,Strafrecht,NA,NA
2010,Fraktion der Schweizerischen Volkspartei,589,Strafrecht,NA,NA
2010,Fraktionslos,3,Strafrecht,NA,NA
2010,Grüne Fraktion,291,Strafrecht,NA,NA
2010,Sozialdemokratische Fraktion,446,Strafrecht,NA,NA
2011,FDP-Liberale Fraktion,252,Strafrecht,NA,NA
2011,Fraktion BD,41,Strafrecht,NA,NA
2011,Fraktion CVP-EVP,34,Strafrecht,NA,NA
2011,Fraktion CVP/EVP/glp,263,Strafrecht,NA,NA
2011,Fraktion der Schweizerischen Volkspartei,503,Strafrecht,NA,NA
2011,Fraktionslos,16,Strafrecht,NA,NA
2011,Grüne Fraktion,258,Strafrecht,NA,NA
2011,Grünliberale Fraktion,1,Strafrecht,NA,NA
2011,Sozialdemokratische Fraktion,529,Strafrecht,NA,NA
2012,FDP-Liberale Fraktion,236,Strafrecht,0,0
2012,Fraktion BD,28,Strafrecht,0,0
2012,Fraktion CVP-EVP,303,Strafrecht,0,0
2012,Fraktion der Schweizerischen Volkspartei,500,Strafrecht,0.008,4
2012,Fraktionslos,25,Strafrecht,0,0
2012,Grüne Fraktion,191,Strafrecht,0.005235602094240838,1
2012,Grünliberale Fraktion,62,Strafrecht,0,0
2012,Sozialdemokratische Fraktion,591,Strafrecht,0.00338409475465313,2
2013,FDP-Liberale Fraktion,232,Strafrecht,0.004310344827586207,1
2013,Fraktion BD,34,Strafrecht,0,0
2013,Fraktion CVP-EVP,324,Strafrecht,0,0
2013,Fraktion der Schweizerischen Volkspartei,518,Strafrecht,0.007722007722007722,4
2013,Fraktionslos,21,Strafrecht,0.047619047619047616,1
2013,Grüne Fraktion,228,Strafrecht,0,0
2013,Grünliberale Fraktion,94,Strafrecht,0,0
2013,Sozialdemokratische Fraktion,591,Strafrecht,0.001692047377326565,1
2014,FDP-Liberale Fraktion,268,Strafrecht,0.00746268656716418,2
2014,Fraktion BD,39,Strafrecht,0.025641025641025644,1
2014,Fraktion CVP-EVP,334,Strafrecht,0.03293413173652695,11
2014,Fraktion der Schweizerischen Volkspartei,530,Strafrecht,0.016981132075471698,9
2014,Grüne Fraktion,229,Strafrecht,0.013100436681222707,3
2014,Grünliberale Fraktion,89,Strafrecht,0,0
2014,Sozialdemokratische Fraktion,611,Strafrecht,0.03273322422258593,20
2015,CVP-Fraktion,48,Strafrecht,0.020833333333333336,1
2015,FDP-Liberale Fraktion,285,Strafrecht,0.03859649122807018,11
2015,Fraktion BD,60,Strafrecht,0.05,3
2015,Fraktion CVP-EVP,235,Strafrecht,0.06382978723404255,15
2015,Fraktion der Schweizerischen Volkspartei,556,Strafrecht,0.043165467625899276,24
2015,Grüne Fraktion,200,Strafrecht,0.03,6
2015,Grünliberale Fraktion,82,Strafrecht,0,0
2015,Sozialdemokratische Fraktion,583,Strafrecht,0.041166380789022294,24
2016,CVP-Fraktion,314,Strafrecht,0.028662420382165602,9
2016,FDP-Liberale Fraktion,259,Strafrecht,0.03474903474903475,9
2016,Fraktion BD,44,Strafrecht,0.1590909090909091,7
2016,Fraktion der Schweizerischen Volkspartei,567,Strafrecht,0.07936507936507936,45
2016,Grüne Fraktion,164,Strafrecht,0.01829268292682927,3
2016,Grünliberale Fraktion,59,Strafrecht,0.01694915254237288,1
2016,Sozialdemokratische Fraktion,511,Strafrecht,0.05088062622309198,26
2017,CVP-Fraktion,343,Strafrecht,0.04956268221574344,17
2017,FDP-Liberale Fraktion,266,Strafrecht,0.018796992481203006,5
2017,Fraktion BD,44,Strafrecht,0.13636363636363635,6
2017,Fraktion der Schweizerischen Volkspartei,682,Strafrecht,0.08357771260997067,57
2017,Grüne Fraktion,197,Strafrecht,0.06598984771573604,13
2017,Grünliberale Fraktion,66,Strafrecht,0.015151515151515152,1
2017,Sozialdemokratische Fraktion,532,Strafrecht,0.08458646616541353,45
2018,CVP-Fraktion,196,Strafrecht,0.08673469387755102,17
2018,FDP-Liberale Fraktion,174,Strafrecht,0.05172413793103448,9
2018,Fraktion BD,28,Strafrecht,0,0
2018,Fraktion der Schweizerischen Volkspartei,307,Strafrecht,0.09771986970684039,30
2018,Grüne Fraktion,134,Strafrecht,0.04477611940298507,6
2018,Grünliberale Fraktion,40,Strafrecht,0,0
2018,Sozialdemokratische Fraktion,294,Strafrecht,0.047619047619047616,14
2000,Christlichdemokratische Fraktion,36,Gerichtswesen,NA,NA
2000,Evangelische und Unabhängige Fraktion,6,Gerichtswesen,NA,NA
2000,Fraktion der Schweizerischen Volkspartei,30,Gerichtswesen,NA,NA
2000,Fraktionslos,11,Gerichtswesen,NA,NA
2000,Freisinnig-demokratische Fraktion,58,Gerichtswesen,NA,NA
2000,Grüne Fraktion,26,Gerichtswesen,NA,NA
2000,Liberale Fraktion,6,Gerichtswesen,NA,NA
2000,Sozialdemokratische Fraktion,73,Gerichtswesen,NA,NA
2001,Christlichdemokratische Fraktion,183,Gerichtswesen,NA,NA
2001,Evangelische und Unabhängige Fraktion,34,Gerichtswesen,NA,NA
2001,Fraktion der Schweizerischen Volkspartei,208,Gerichtswesen,NA,NA
2001,Fraktionslos,41,Gerichtswesen,NA,NA
2001,Freisinnig-demokratische Fraktion,174,Gerichtswesen,NA,NA
2001,Grüne Fraktion,133,Gerichtswesen,NA,NA
2001,Liberale Fraktion,20,Gerichtswesen,NA,NA
2001,Sozialdemokratische Fraktion,373,Gerichtswesen,NA,NA
2002,Christlichdemokratische Fraktion,214,Gerichtswesen,NA,NA
2002,Evangelische und Unabhängige Fraktion,26,Gerichtswesen,NA,NA
2002,Fraktion der Schweizerischen Volkspartei,196,Gerichtswesen,NA,NA
2002,Fraktionslos,45,Gerichtswesen,NA,NA
2002,Freisinnig-demokratische Fraktion,189,Gerichtswesen,NA,NA
2002,Grüne Fraktion,95,Gerichtswesen,NA,NA
2002,Liberale Fraktion,20,Gerichtswesen,NA,NA
2002,Sozialdemokratische Fraktion,350,Gerichtswesen,NA,NA
2003,Christlichdemokratische Fraktion,176,Gerichtswesen,NA,NA
2003,Evangelische und Unabhängige Fraktion,26,Gerichtswesen,NA,NA
2003,EVP/EDU Fraktion,5,Gerichtswesen,NA,NA
2003,Fraktion der Schweizerischen Volkspartei,211,Gerichtswesen,NA,NA
2003,Fraktionslos,40,Gerichtswesen,NA,NA
2003,Freisinnig-demokratische Fraktion,142,Gerichtswesen,NA,NA
2003,Grüne Fraktion,109,Gerichtswesen,NA,NA
2003,Liberale Fraktion,13,Gerichtswesen,NA,NA
2003,Sozialdemokratische Fraktion,309,Gerichtswesen,NA,NA
2004,Christlichdemokratische Fraktion,230,Gerichtswesen,NA,NA
2004,EVP/EDU Fraktion,33,Gerichtswesen,NA,NA
2004,Fraktion der Schweizerischen Volkspartei,271,Gerichtswesen,NA,NA
2004,Fraktionslos,48,Gerichtswesen,NA,NA
2004,Freisinnig-demokratische Fraktion,187,Gerichtswesen,NA,NA
2004,Grüne Fraktion,136,Gerichtswesen,NA,NA
2004,Sozialdemokratische Fraktion,410,Gerichtswesen,NA,NA
2005,Christlichdemokratische Fraktion,209,Gerichtswesen,NA,NA
2005,EVP/EDU Fraktion,50,Gerichtswesen,NA,NA
2005,Fraktion der Schweizerischen Volkspartei,309,Gerichtswesen,NA,NA
2005,Fraktionslos,61,Gerichtswesen,NA,NA
2005,Freisinnig-demokratische Fraktion,176,Gerichtswesen,NA,NA
2005,Grüne Fraktion,184,Gerichtswesen,NA,NA
2005,Sozialdemokratische Fraktion,434,Gerichtswesen,NA,NA
2006,Christlichdemokratische Fraktion,199,Gerichtswesen,NA,NA
2006,EVP/EDU Fraktion,45,Gerichtswesen,NA,NA
2006,Fraktion der Schweizerischen Volkspartei,271,Gerichtswesen,NA,NA
2006,Fraktionslos,53,Gerichtswesen,NA,NA
2006,Freisinnig-demokratische Fraktion,205,Gerichtswesen,NA,NA
2006,Grüne Fraktion,216,Gerichtswesen,NA,NA
2006,Sozialdemokratische Fraktion,421,Gerichtswesen,NA,NA
2007,Christlichdemokratische Fraktion,146,Gerichtswesen,NA,NA
2007,EVP/EDU Fraktion,23,Gerichtswesen,NA,NA
2007,Fraktion CVP/EVP/glp,29,Gerichtswesen,NA,NA
2007,Fraktion der Schweizerischen Volkspartei,331,Gerichtswesen,NA,NA
2007,Fraktionslos,35,Gerichtswesen,NA,NA
2007,Freisinnig-demokratische Fraktion,198,Gerichtswesen,NA,NA
2007,Grüne Fraktion,203,Gerichtswesen,NA,NA
2007,Sozialdemokratische Fraktion,496,Gerichtswesen,NA,NA
2008,FDP-Liberale Fraktion,42,Gerichtswesen,NA,NA
2008,Fraktion CVP/EVP/glp,269,Gerichtswesen,NA,NA
2008,Fraktion der Schweizerischen Volkspartei,448,Gerichtswesen,NA,NA
2008,Fraktionslos,17,Gerichtswesen,NA,NA
2008,Freisinnig-demokratische Fraktion,136,Gerichtswesen,NA,NA
2008,Grüne Fraktion,292,Gerichtswesen,NA,NA
2008,Sozialdemokratische Fraktion,522,Gerichtswesen,NA,NA
2009,FDP-Liberale Fraktion,250,Gerichtswesen,NA,NA
2009,Fraktion BD,25,Gerichtswesen,NA,NA
2009,Fraktion CVP/EVP/glp,359,Gerichtswesen,NA,NA
2009,Fraktion der Schweizerischen Volkspartei,683,Gerichtswesen,NA,NA
2009,Grüne Fraktion,307,Gerichtswesen,NA,NA
2009,Sozialdemokratische Fraktion,590,Gerichtswesen,NA,NA
2010,FDP-Liberale Fraktion,256,Gerichtswesen,NA,NA
2010,Fraktion BD,18,Gerichtswesen,NA,NA
2010,Fraktion CVP/EVP/glp,349,Gerichtswesen,NA,NA
2010,Fraktion der Schweizerischen Volkspartei,589,Gerichtswesen,NA,NA
2010,Fraktionslos,3,Gerichtswesen,NA,NA
2010,Grüne Fraktion,291,Gerichtswesen,NA,NA
2010,Sozialdemokratische Fraktion,446,Gerichtswesen,NA,NA
2011,FDP-Liberale Fraktion,252,Gerichtswesen,NA,NA
2011,Fraktion BD,41,Gerichtswesen,NA,NA
2011,Fraktion CVP-EVP,34,Gerichtswesen,NA,NA
2011,Fraktion CVP/EVP/glp,263,Gerichtswesen,NA,NA
2011,Fraktion der Schweizerischen Volkspartei,503,Gerichtswesen,NA,NA
2011,Fraktionslos,16,Gerichtswesen,NA,NA
2011,Grüne Fraktion,258,Gerichtswesen,NA,NA
2011,Grünliberale Fraktion,1,Gerichtswesen,NA,NA
2011,Sozialdemokratische Fraktion,529,Gerichtswesen,NA,NA
2012,FDP-Liberale Fraktion,236,Gerichtswesen,0,0
2012,Fraktion BD,28,Gerichtswesen,0,0
2012,Fraktion CVP-EVP,303,Gerichtswesen,0,0
2012,Fraktion der Schweizerischen Volkspartei,500,Gerichtswesen,0.002,1
2012,Fraktionslos,25,Gerichtswesen,0,0
2012,Grüne Fraktion,191,Gerichtswesen,0,0
2012,Grünliberale Fraktion,62,Gerichtswesen,0,0
2012,Sozialdemokratische Fraktion,591,Gerichtswesen,0,0
2013,FDP-Liberale Fraktion,232,Gerichtswesen,0,0
2013,Fraktion BD,34,Gerichtswesen,0,0
2013,Fraktion CVP-EVP,324,Gerichtswesen,0,0
2013,Fraktion der Schweizerischen Volkspartei,518,Gerichtswesen,0,0
2013,Fraktionslos,21,Gerichtswesen,0,0
2013,Grüne Fraktion,228,Gerichtswesen,0,0
2013,Grünliberale Fraktion,94,Gerichtswesen,0,0
2013,Sozialdemokratische Fraktion,591,Gerichtswesen,0,0
2014,FDP-Liberale Fraktion,268,Gerichtswesen,0.00373134328358209,1
2014,Fraktion BD,39,Gerichtswesen,0,0
2014,Fraktion CVP-EVP,334,Gerichtswesen,0.014970059880239521,5
2014,Fraktion der Schweizerischen Volkspartei,530,Gerichtswesen,0.001886792452830189,1
2014,Grüne Fraktion,229,Gerichtswesen,0,0
2014,Grünliberale Fraktion,89,Gerichtswesen,0,0
2014,Sozialdemokratische Fraktion,611,Gerichtswesen,0.0032733224222585926,2
2015,CVP-Fraktion,48,Gerichtswesen,0,0
2015,FDP-Liberale Fraktion,285,Gerichtswesen,0.007017543859649122,2
2015,Fraktion BD,60,Gerichtswesen,0.016666666666666666,1
2015,Fraktion CVP-EVP,235,Gerichtswesen,0.00425531914893617,1
2015,Fraktion der Schweizerischen Volkspartei,556,Gerichtswesen,0.007194244604316546,4
2015,Grüne Fraktion,200,Gerichtswesen,0.005,1
2015,Grünliberale Fraktion,82,Gerichtswesen,0,0
2015,Sozialdemokratische Fraktion,583,Gerichtswesen,0.010291595197255574,6
2016,CVP-Fraktion,314,Gerichtswesen,0,0
2016,FDP-Liberale Fraktion,259,Gerichtswesen,0,0
2016,Fraktion BD,44,Gerichtswesen,0,0
2016,Fraktion der Schweizerischen Volkspartei,567,Gerichtswesen,0.008818342151675485,5
2016,Grüne Fraktion,164,Gerichtswesen,0.006097560975609756,1
2016,Grünliberale Fraktion,59,Gerichtswesen,0,0
2016,Sozialdemokratische Fraktion,511,Gerichtswesen,0.019569471624266144,10
2017,CVP-Fraktion,343,Gerichtswesen,0.008746355685131196,3
2017,FDP-Liberale Fraktion,266,Gerichtswesen,0.0037593984962406013,1
2017,Fraktion BD,44,Gerichtswesen,0,0
2017,Fraktion der Schweizerischen Volkspartei,682,Gerichtswesen,0.010263929618768328,7
2017,Grüne Fraktion,197,Gerichtswesen,0.005076142131979695,1
2017,Grünliberale Fraktion,66,Gerichtswesen,0,0
2017,Sozialdemokratische Fraktion,532,Gerichtswesen,0.0018796992481203006,1
2018,CVP-Fraktion,196,Gerichtswesen,0.015306122448979591,3
2018,FDP-Liberale Fraktion,174,Gerichtswesen,0.005747126436781609,1
2018,Fraktion BD,28,Gerichtswesen,0,0
2018,Fraktion der Schweizerischen Volkspartei,307,Gerichtswesen,0.0065146579804560255,2
2018,Grüne Fraktion,134,Gerichtswesen,0.02985074626865672,4
2018,Grünliberale Fraktion,40,Gerichtswesen,0,0
2018,Sozialdemokratische Fraktion,294,Gerichtswesen,0.006802721088435374,2
2000,Christlichdemokratische Fraktion,36,Internationales Recht,NA,NA
2000,Evangelische und Unabhängige Fraktion,6,Internationales Recht,NA,NA
2000,Fraktion der Schweizerischen Volkspartei,30,Internationales Recht,NA,NA
2000,Fraktionslos,11,Internationales Recht,NA,NA
2000,Freisinnig-demokratische Fraktion,58,Internationales Recht,NA,NA
2000,Grüne Fraktion,26,Internationales Recht,NA,NA
2000,Liberale Fraktion,6,Internationales Recht,NA,NA
2000,Sozialdemokratische Fraktion,73,Internationales Recht,NA,NA
2001,Christlichdemokratische Fraktion,183,Internationales Recht,NA,NA
2001,Evangelische und Unabhängige Fraktion,34,Internationales Recht,NA,NA
2001,Fraktion der Schweizerischen Volkspartei,208,Internationales Recht,NA,NA
2001,Fraktionslos,41,Internationales Recht,NA,NA
2001,Freisinnig-demokratische Fraktion,174,Internationales Recht,NA,NA
2001,Grüne Fraktion,133,Internationales Recht,NA,NA
2001,Liberale Fraktion,20,Internationales Recht,NA,NA
2001,Sozialdemokratische Fraktion,373,Internationales Recht,NA,NA
2002,Christlichdemokratische Fraktion,214,Internationales Recht,NA,NA
2002,Evangelische und Unabhängige Fraktion,26,Internationales Recht,NA,NA
2002,Fraktion der Schweizerischen Volkspartei,196,Internationales Recht,NA,NA
2002,Fraktionslos,45,Internationales Recht,NA,NA
2002,Freisinnig-demokratische Fraktion,189,Internationales Recht,NA,NA
2002,Grüne Fraktion,95,Internationales Recht,NA,NA
2002,Liberale Fraktion,20,Internationales Recht,NA,NA
2002,Sozialdemokratische Fraktion,350,Internationales Recht,NA,NA
2003,Christlichdemokratische Fraktion,176,Internationales Recht,NA,NA
2003,Evangelische und Unabhängige Fraktion,26,Internationales Recht,NA,NA
2003,EVP/EDU Fraktion,5,Internationales Recht,NA,NA
2003,Fraktion der Schweizerischen Volkspartei,211,Internationales Recht,NA,NA
2003,Fraktionslos,40,Internationales Recht,NA,NA
2003,Freisinnig-demokratische Fraktion,142,Internationales Recht,NA,NA
2003,Grüne Fraktion,109,Internationales Recht,NA,NA
2003,Liberale Fraktion,13,Internationales Recht,NA,NA
2003,Sozialdemokratische Fraktion,309,Internationales Recht,NA,NA
2004,Christlichdemokratische Fraktion,230,Internationales Recht,NA,NA
2004,EVP/EDU Fraktion,33,Internationales Recht,NA,NA
2004,Fraktion der Schweizerischen Volkspartei,271,Internationales Recht,NA,NA
2004,Fraktionslos,48,Internationales Recht,NA,NA
2004,Freisinnig-demokratische Fraktion,187,Internationales Recht,NA,NA
2004,Grüne Fraktion,136,Internationales Recht,NA,NA
2004,Sozialdemokratische Fraktion,410,Internationales Recht,NA,NA
2005,Christlichdemokratische Fraktion,209,Internationales Recht,NA,NA
2005,EVP/EDU Fraktion,50,Internationales Recht,NA,NA
2005,Fraktion der Schweizerischen Volkspartei,309,Internationales Recht,NA,NA
2005,Fraktionslos,61,Internationales Recht,NA,NA
2005,Freisinnig-demokratische Fraktion,176,Internationales Recht,NA,NA
2005,Grüne Fraktion,184,Internationales Recht,NA,NA
2005,Sozialdemokratische Fraktion,434,Internationales Recht,NA,NA
2006,Christlichdemokratische Fraktion,199,Internationales Recht,NA,NA
2006,EVP/EDU Fraktion,45,Internationales Recht,NA,NA
2006,Fraktion der Schweizerischen Volkspartei,271,Internationales Recht,NA,NA
2006,Fraktionslos,53,Internationales Recht,NA,NA
2006,Freisinnig-demokratische Fraktion,205,Internationales Recht,NA,NA
